"ID","time","GUT","CENT","WT","CP","CP_RUV","x","y","PRED","vachette.cov1","dosenr"
2,136.8,8.05581515558697e-09,2.12854636922683,70,0.0608156105493381,0.0608156105493381,136.8,0.0608156105493381,0.0608156105493381,70,1
2,136.9,8.13509249687231e-09,2.12247348795473,70,0.0606420996558493,0.0606420996558493,136.9,0.0606420996558493,0.0606420996558493,70,1
2,137,8.16783035392185e-09,2.11641793297585,70,0.06046908379931,0.06046908379931,137,0.06046908379931,0.06046908379931,70,1
2,137.1,8.14991792991712e-09,2.11037965484548,70,0.0602965615670138,0.0602965615670138,137.1,0.0602965615670138,0.0602965615670138,70,1
2,137.2,8.09784482960286e-09,2.10435860432002,70,0.0601245315520005,0.0601245315520005,137.2,0.0601245315520005,0.0601245315520005,70,1
2,137.3,8.02705320256571e-09,2.09835473229259,70,0.059952992351217,0.059952992351217,137.3,0.059952992351217,0.059952992351217,70,1
2,137.4,7.93835471676441e-09,2.09236798975252,70,0.0597819425643577,0.0597819425643577,137.4,0.0597819425643577,0.0597819425643577,70,1
2,137.5,7.83271841675035e-09,2.0863983278285,70,0.0596113807950999,0.0596113807950999,137.5,0.0596113807950999,0.0596113807950999,70,1
2,137.6,7.71127609320987e-09,2.08044569778818,70,0.0594413056510909,0.0594413056510909,137.6,0.0594413056510909,0.0594413056510909,70,1
2,137.7,7.57532765250646e-09,2.07451005103773,70,0.0592717157439352,0.0592717157439352,137.7,0.0592717157439352,0.0592717157439352,70,1
2,137.8,7.4263464862232e-09,2.06859133912139,70,0.0591026096891824,0.0591026096891824,137.8,0.0591026096891824,0.0591026096891824,70,1
2,137.9,7.26598484070481e-09,2.06268951372101,70,0.0589339861063147,0.0589339861063147,137.9,0.0589339861063147,0.0589339861063147,70,1
2,138,7.09607918660007e-09,2.05680452665568,70,0.0587658436187337,0.0587658436187337,138,0.0587658436187337,0.0587658436187337,70,1
2,138.1,6.91865558840406e-09,2.0509363298812,70,0.0585981808537486,0.0585981808537486,138.1,0.0585981808537486,0.0585981808537486,70,1
2,138.2,6.73593507400035e-09,2.04508487548971,70,0.0584309964425632,0.0584309964425632,138.2,0.0584309964425632,0.0584309964425632,70,1
2,138.3,6.55033900420354e-09,2.03925011570923,70,0.0582642890202637,0.0582642890202637,138.3,0.0582642890202637,0.0582642890202637,70,1
2,138.4,6.36449444230119e-09,2.0334320029032,70,0.0580980572258058,0.0580980572258058,138.4,0.0580980572258058,0.0580980572258058,70,1
2,138.5,6.18123952359628e-09,2.02763048957009,70,0.0579322997020025,0.0579322997020025,138.5,0.0579322997020025,0.0579322997020025,70,1
2,138.6,6.00362882494947e-09,2.02184552834289,70,0.0577670150955111,0.0577670150955111,138.6,0.0577670150955111,0.0577670150955111,70,1
2,138.7,5.83493873432129e-09,2.01607707198874,70,0.0576022020568212,0.0576022020568212,138.7,0.0576022020568212,0.0576022020568212,70,1
2,138.8,5.67867282031466e-09,2.01032507340847,70,0.0574378592402419,0.0574378592402419,138.8,0.0574378592402419,0.0574378592402419,70,1
2,138.9,5.53856720171681e-09,2.00458948563612,70,0.0572739853038891,0.0572739853038891,138.9,0.0572739853038891,0.0572739853038891,70,1
2,139,5.41859591704178e-09,1.99887026183856,70,0.0571105789096733,0.0571105789096733,139,0.0571105789096733,0.0571105789096733,70,1
2,139.1,5.32297629407264e-09,1.99316735531503,70,0.0569476387232867,0.0569476387232867,139.1,0.0569476387232867,0.0569476387232867,70,1
2,139.2,5.25617431940376e-09,1.98748071949668,70,0.0567851634141909,0.0567851634141909,139.2,0.0567851634141909,0.0567851634141909,70,1
2,139.3,5.22291000798313e-09,1.98181030794616,70,0.0566231516556045,0.0566231516556045,139.3,0.0566231516556045,0.0566231516556045,70,1
2,139.4,5.22816277265454e-09,1.97615607435715,70,0.0564616021244901,0.0564616021244901,139.4,0.0564616021244901,0.0564616021244901,70,1
2,139.5,5.27717679369992e-09,1.97051797255397,70,0.056300513501542,0.056300513501542,139.5,0.056300513501542,0.056300513501542,70,1
2,139.6,5.3754663883816e-09,1.96489595649108,70,0.0561398844711738,0.0561398844711738,139.6,0.0561398844711738,0.0561398844711738,70,1
2,139.7,5.52822143515613e-09,1.95928998025483,70,0.0559797137215666,0.0559797137215666,139.7,0.0559797137215666,0.0559797137215666,70,1
2,139.8,5.70575403752686e-09,1.95369999818588,70,0.0558199999481681,0.0558199999481681,139.8,0.0558199999481681,0.0558199999481681,70,1
2,139.9,5.8876864465037e-09,1.94812596472167,70,0.0556607418491904,0.0556607418491904,139.9,0.0556607418491904,0.0556607418491904,70,1
2,140,6.0722195544505e-09,1.94256783436299,70,0.0555019381246568,0.0555019381246568,140,0.0555019381246568,0.0555019381246568,70,1
2,140.1,6.25734254686216e-09,1.93702556174044,70,0.0553435874782984,0.0553435874782984,140.1,0.0553435874782984,0.0553435874782984,70,1
2,140.2,6.4408258717699e-09,1.93149910161402,70,0.0551856886175434,0.0551856886175434,140.2,0.0551856886175434,0.0551856886175434,70,1
2,140.3,6.62021420914623e-09,1.9259884088727,70,0.0550282402535056,0.0550282402535056,140.3,0.0550282402535056,0.0550282402535056,70,1
2,140.4,6.79281944031051e-09,1.92049343853405,70,0.054871241100973,0.054871241100973,140.4,0.054871241100973,0.054871241100973,70,1
2,140.5,6.95571361733392e-09,1.91501414574388,70,0.0547146898783966,0.0547146898783966,140.5,0.0547146898783966,0.0547146898783966,70,1
2,140.6,7.10572193244471e-09,1.90955048577577,70,0.0545585853078792,0.0545585853078792,140.6,0.0545585853078792,0.0545585853078792,70,1
2,140.7,7.23941568743346e-09,1.90410241403074,70,0.0544029261151639,0.0544029261151639,140.7,0.0544029261151639,0.0544029261151639,70,1
2,140.8,7.35310526305815e-09,1.89866988603682,70,0.0542477110296233,0.0542477110296233,140.8,0.0542477110296233,0.0542477110296233,70,1
2,140.9,7.44283308844957e-09,1.89325285744867,70,0.0540929387842476,0.0540929387842476,140.9,0.0540929387842476,0.0540929387842476,70,1
2,141,7.50436661051637e-09,1.88785128404718,70,0.0539386081156336,0.0539386081156336,141,0.0539386081156336,0.0539386081156336,70,1
